date,day_type,bus,rail_boardings,total_rides,transit_id,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations,source,tzoffset,weather_id
2025-05-17,A,414456,343401,757857,8903,1747458000,21.2,12.7,17.1,21.2,12.7,17.1,6.0,48.7,0.0,0.0,0.0,,0.0,0.0,62.0,37.3,274.5,1003.0,91.3,16.0,60.2,5.0,4.0,10.0,05:28:12,1747477692,20:06:25,1747530385,0.67,Overcast,Cloudy skies throughout the day.,cloudy,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,229
2025-05-18,U,335172,284891,620063,8904,1747544400,16.7,9.0,13.3,16.7,6.2,13.0,6.4,63.2,0.0,0.0,0.0,,0.0,0.0,35.6,20.3,32.7,1014.2,52.2,16.0,72.8,6.3,2.0,10.0,05:27:18,1747564038,20:07:24,1747616844,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,230
2025-05-19,W,573428,390230,963658,8905,1747630800,13.5,7.5,9.8,13.5,3.8,8.3,4.6,69.9,0.0,0.0,0.0,,0.0,0.0,45.0,26.4,36.6,1017.6,88.8,16.0,73.3,6.4,4.0,10.0,05:26:25,1747650385,20:08:22,1747703302,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,231
2025-05-20,W,553818,404774,958592,8906,1747717200,14.1,9.8,12.6,14.1,6.4,12.5,9.5,81.8,13.577,100.0,70.83,['rain'],0.0,0.0,59.7,39.2,97.4,1007.4,99.6,12.7,13.9,1.2,0.0,10.0,05:25:34,1747736734,20:09:19,1747789759,0.75,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,232
2025-05-21,W,599362,425319,1024681,8907,1747803600,11.9,9.8,10.7,11.9,7.4,10.3,8.9,88.7,1.646,100.0,41.67,['rain'],0.0,0.0,38.9,20.0,338.2,1006.7,100.0,8.9,17.1,1.6,1.0,10.0,05:24:45,1747823085,20:10:16,1747876216,0.81,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838', 'KPWK']",obs,,233
2025-05-22,W,608486,447897,1056383,8908,1747890000,13.2,9.2,11.0,13.2,7.0,10.3,5.5,69.6,0.0,0.0,0.0,,0.0,0.0,40.3,21.3,350.9,1014.5,90.6,15.8,43.3,3.7,2.0,10.0,05:23:57,1747909437,20:11:12,1747962672,0.85,Overcast,Cloudy skies throughout the day.,cloudy,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,234
2025-05-23,W,586037,396204,982241,8909,1747976400,16.5,7.0,11.4,16.5,7.0,11.3,4.2,62.8,0.0,0.0,0.0,,0.0,0.0,37.1,21.8,73.0,1018.5,40.8,16.0,140.7,12.0,9.0,10.0,05:23:12,1747995792,20:12:07,1748049127,0.88,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,235
2025-05-24,A,410761,342808,753569,8910,1748062800,17.8,8.4,13.2,17.8,7.9,13.2,5.0,58.8,0.0,0.0,0.0,,0.0,0.0,34.6,21.4,79.2,1022.9,69.3,16.0,127.4,11.2,9.0,10.0,05:22:28,1748082148,20:13:01,1748135581,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,236
2025-05-25,U,331906,272960,604866,8911,1748149200,18.8,11.6,14.3,18.8,11.6,14.3,5.4,56.9,1.133,100.0,16.67,['rain'],0.0,0.0,29.5,20.6,71.1,1025.3,74.8,16.0,86.0,7.5,9.0,10.0,05:21:47,1748168507,20:13:54,1748222034,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,237
2025-05-26,U,320282,242292,562574,8912,1748235600,19.1,8.4,14.1,19.1,8.2,14.0,5.3,56.6,0.0,0.0,0.0,,0.0,0.0,33.5,26.4,33.4,1025.2,67.1,16.0,141.0,12.3,6.0,10.0,05:21:07,1748254867,20:14:47,1748308487,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,238
2025-05-27,W,593862,422731,1016593,8913,1748322000,19.3,12.6,16.1,19.3,12.6,16.1,7.0,55.4,0.0,0.0,0.0,,0.0,0.0,32.4,21.3,39.3,1021.3,90.5,16.0,75.5,6.5,5.0,10.0,05:20:29,1748341229,20:15:38,1748394938,0.02,Overcast,Cloudy skies throughout the day.,cloudy,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,239
2025-05-28,W,587320,433959,1021279,8914,1748408400,16.9,13.2,14.8,16.9,13.2,14.8,10.2,74.2,10.077,100.0,25.0,['rain'],0.0,0.0,30.6,17.6,23.0,1017.6,96.9,14.6,43.7,3.8,2.0,10.0,05:19:53,1748427593,20:16:28,1748481388,0.05,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,240
2025-05-29,W,615721,440293,1056014,8915,1748494800,21.6,12.1,17.0,21.6,12.1,17.0,10.0,66.4,0.0,0.0,0.0,,0.0,0.0,25.9,16.8,276.5,1016.7,86.0,14.1,100.7,8.7,6.0,10.0,05:19:19,1748513959,20:17:17,1748567837,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72534014819', 'USW00014819', '72212604879', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838', 'KPWK']",obs,,241
2025-05-30,W,591406,415802,1007208,8916,1748581200,23.1,12.6,19.0,23.1,12.6,19.0,9.2,55.3,0.0,0.0,0.0,,0.0,0.0,42.8,25.9,306.7,1009.1,62.7,15.8,101.6,9.0,7.0,10.0,05:18:47,1748600327,20:18:05,1748654285,0.12,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838', 'KPWK']",obs,,242
2025-05-31,A,421327,334489,755816,8917,1748667600,18.2,11.5,14.6,18.2,11.5,14.6,3.4,48.6,0.0,0.0,0.0,,0.0,0.0,34.9,23.2,35.2,1009.6,45.7,16.0,134.4,11.8,8.0,10.0,05:18:17,1748686697,20:18:52,1748740732,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838', 'KPWK']",obs,,243
2025-06-01,U,322578,268696,591274,8918,1748754000,18.7,9.0,14.5,18.7,8.5,14.5,1.0,42.0,0.0,0.0,0.0,,0.0,0.0,27.4,18.7,79.3,1013.4,28.3,16.0,138.5,12.0,8.0,10.0,05:17:49,1748773069,20:19:37,1748827177,0.18,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,244
2025-06-02,W,584625,397717,982342,8919,1748840400,29.2,10.5,20.9,27.7,10.5,20.5,3.7,33.9,0.0,0.0,0.0,,0.0,0.0,37.1,21.2,206.4,1014.4,65.8,16.0,112.6,9.7,5.0,10.0,05:17:23,1748859443,20:20:21,1748913621,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,245
2025-06-03,W,630210,448413,1078623,8920,1748926800,31.4,20.9,26.1,30.9,20.9,26.0,13.7,47.0,0.613,100.0,8.33,['rain'],0.0,0.0,70.6,44.5,201.9,1010.0,81.9,16.0,108.3,9.3,7.0,10.0,05:16:59,1748945819,20:21:04,1749000064,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,246
2025-06-04,W,567567,422523,990090,8921,1749013200,24.3,14.9,18.1,24.3,14.9,18.1,15.0,82.2,19.279,100.0,54.17,['rain'],0.0,0.0,55.1,24.4,13.3,1014.6,97.2,10.9,25.8,2.0,1.0,10.0,05:16:38,1749032198,20:21:45,1749086505,0.28,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838', 'KPWK']",obs,,247
2025-06-05,W,621275,456561,1077836,8922,1749099600,21.8,13.1,17.9,21.8,13.1,17.9,11.9,69.3,0.0,0.0,0.0,,0.0,0.0,47.3,28.2,36.6,1017.5,76.1,9.3,126.9,11.2,8.0,10.0,05:16:18,1749118578,20:22:25,1749172945,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,248
2025-06-06,W,585906,427847,1013753,8923,1749186000,24.9,16.0,20.2,24.9,16.0,20.2,8.3,47.6,0.0,0.0,0.0,,0.0,0.0,38.9,21.4,36.7,1014.3,73.4,14.0,132.7,11.5,8.0,10.0,05:16:00,1749204960,20:23:04,1749259384,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,249
2025-06-07,A,431202,347676,778878,8924,1749272400,24.8,14.5,19.8,24.8,14.5,19.8,10.6,55.8,0.0,0.0,0.0,,0.0,0.0,25.9,21.6,55.4,1011.2,64.9,15.4,90.4,7.9,5.0,10.0,05:15:45,1749291345,20:23:41,1749345821,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,250
2025-06-08,U,330390,266245,596635,8925,1749358800,27.3,16.0,20.2,27.4,16.0,20.2,14.1,69.1,13.652,100.0,29.17,['rain'],0.0,0.0,49.1,29.7,243.5,1006.3,62.6,14.3,133.5,11.5,8.0,10.0,05:15:31,1749377731,20:24:16,1749432256,0.41,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,251
2025-06-09,W,563488,394008,957496,8926,1749445200,22.7,13.7,18.1,22.7,13.7,18.1,9.8,60.6,0.0,0.0,0.0,,0.0,0.0,52.6,31.2,248.4,1005.3,43.0,15.9,78.7,6.6,5.0,10.0,05:15:20,1749464120,20:24:50,1749518690,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,252
2025-06-10,W,598056,460364,1058420,8927,1749531600,26.0,13.4,19.9,26.0,13.4,19.9,9.6,53.4,0.0,0.0,0.0,,0.0,0.0,43.4,28.2,262.2,1011.6,45.4,16.0,119.2,10.3,5.0,10.0,05:15:10,1749550510,20:25:23,1749605123,0.48,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,253
2025-06-11,W,615905,457654,1073559,8928,1749618000,33.0,18.3,25.7,32.0,18.3,25.4,13.2,48.3,0.0,0.0,0.0,,0.0,0.0,47.3,30.0,231.5,1015.0,49.5,16.0,113.0,9.8,8.0,10.0,05:15:03,1749636903,20:25:53,1749691553,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,254
2025-06-12,W,597722,483910,1081632,8929,1749704400,27.0,18.1,22.9,27.4,18.1,23.0,13.9,57.1,0.0,0.0,0.0,,0.0,0.0,33.5,21.2,30.7,1016.4,93.8,14.6,91.5,7.9,4.0,10.0,05:14:58,1749723298,20:26:22,1749777982,0.55,Overcast,Cloudy skies throughout the day.,cloudy,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,255
2025-06-13,W,524099,424996,949095,8930,1749790800,21.8,17.4,19.5,21.8,17.4,19.5,15.3,76.5,1.276,100.0,29.17,['rain'],0.0,0.0,25.6,17.7,52.0,1015.4,98.5,11.1,24.8,2.0,1.0,10.0,05:14:54,1749809694,20:26:49,1749864409,0.58,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838', 'KPWK']",obs,,256
2025-06-14,A,410694,435787,846481,8931,1749877200,23.8,16.9,19.2,23.8,16.9,19.2,14.2,73.2,0.0,0.0,0.0,,0.0,0.0,30.6,22.1,48.2,1016.3,78.5,14.3,41.9,3.6,2.0,10.0,05:14:53,1749896093,20:27:15,1749950835,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,257
2025-06-15,U,328845,273439,602284,8932,1749963600,27.0,15.3,21.2,27.2,15.3,21.2,13.0,60.8,0.0,0.0,0.0,,0.0,0.0,31.7,22.4,52.3,1018.1,71.1,16.0,122.5,10.5,7.0,10.0,05:14:54,1749982494,20:27:38,1750037258,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,258
2025-06-16,W,527665,378666,906331,8933,1750050000,29.6,17.6,23.9,29.2,17.6,23.8,14.1,56.3,0.0,0.0,0.0,,0.0,0.0,35.9,20.0,110.9,1014.0,70.1,16.0,117.7,10.2,8.0,10.0,05:14:57,1750068897,20:28:00,1750123680,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,259
2025-06-17,W,570086,464308,1034394,8934,1750136400,33.1,22.6,28.0,34.2,22.6,28.8,18.7,59.2,0.0,0.0,0.0,,0.0,0.0,43.0,28.2,217.8,1008.0,71.6,15.9,143.0,12.4,8.0,30.0,05:15:02,1750155302,20:28:20,1750210100,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,260
2025-06-18,W,517630,417493,935123,8935,1750222800,27.6,19.9,22.7,29.3,19.9,23.0,19.8,83.7,41.403,100.0,62.5,['rain'],0.0,0.0,52.6,20.9,272.8,1006.6,93.9,12.0,48.8,4.1,3.0,10.0,05:15:09,1750241709,20:28:38,1750296518,0.75,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838', 'KPWK']",obs,,261
2025-06-19,W,494295,389226,883521,8936,1750309200,28.3,18.9,23.7,28.7,18.9,23.8,16.7,67.3,13.162,100.0,16.67,['rain'],0.0,0.0,42.6,23.4,284.5,1010.7,74.0,14.9,73.2,6.3,5.0,30.0,05:15:18,1750328118,20:28:54,1750382934,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,262
2025-06-20,W,538237,427618,965855,8937,1750395600,29.9,21.5,25.3,30.0,21.5,25.6,17.0,60.8,0.0,0.0,0.0,,0.0,0.0,47.7,29.4,212.2,1012.9,58.4,16.0,37.8,3.2,3.0,15.0,05:15:28,1750414528,20:29:08,1750469348,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,263
2025-06-21,A,413637,354634,768271,8938,1750482000,34.9,25.2,30.1,39.9,25.2,33.0,21.5,60.9,0.0,0.0,0.0,,0.0,0.0,67.7,45.9,211.4,1009.7,33.1,16.0,136.8,11.9,8.0,75.0,05:15:41,1750500941,20:29:20,1750555760,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,264
2025-06-22,U,313881,266745,580626,8939,1750568400,34.9,26.7,30.8,39.2,28.8,34.4,22.2,61.3,0.0,0.0,0.0,,0.0,0.0,54.5,36.3,214.7,1014.2,17.8,16.0,115.2,9.9,7.0,60.0,05:15:56,1750587356,20:29:31,1750642171,0.9,Clear,Clear conditions throughout the day.,clear-day,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,265
2025-06-23,W,503644,371307,874951,8940,1750654800,34.8,26.2,30.9,38.1,26.2,33.6,21.3,57.5,0.0,0.0,0.0,,0.0,0.0,51.6,31.5,218.8,1017.0,24.8,16.0,137.6,12.0,8.0,30.0,05:16:12,1750673772,20:29:39,1750728579,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,266
2025-06-24,W,551167,423488,974655,8941,1750741200,34.1,24.4,29.1,37.7,24.4,31.2,20.5,60.6,0.946,100.0,12.5,['rain'],0.0,0.0,47.9,25.2,217.3,1019.4,78.2,16.0,84.4,7.3,5.0,30.0,05:16:30,1750760190,20:29:45,1750814985,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838', 'KPWK']",obs,,267
2025-06-25,W,571409,444413,1015822,8942,1750827600,30.8,22.1,25.5,34.2,22.1,26.3,21.2,78.1,10.812,100.0,29.17,['rain'],0.0,0.0,26.6,17.8,75.1,1018.9,83.6,14.6,53.9,4.5,4.0,10.0,05:16:51,1750846611,20:29:49,1750901389,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,268
2025-06-26,W,561301,471300,1032601,8943,1750914000,34.8,25.4,29.9,38.6,25.4,32.3,21.6,62.4,0.028,100.0,8.33,['rain'],0.0,0.0,37.1,21.4,225.3,1013.5,46.4,16.0,105.7,9.1,6.0,60.0,05:17:13,1750933033,20:29:51,1750987791,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838', 'KPWK']",obs,,269
2025-06-27,W,543140,416639,959779,8944,1751000400,31.4,25.2,28.5,33.5,25.2,30.0,20.1,61.2,0.014,100.0,4.17,['rain'],0.0,0.0,50.4,29.0,246.2,1011.6,54.5,16.0,95.5,8.4,7.0,60.0,05:17:36,1751019456,20:29:51,1751074191,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,270
2025-06-28,A,427366,337560,764926,8945,1751086800,29.6,21.3,25.1,30.6,21.3,25.5,17.7,63.9,0.0,0.0,0.0,,0.0,0.0,23.8,17.4,84.3,1015.4,33.6,16.0,140.5,12.1,9.0,10.0,05:18:02,1751105882,20:29:49,1751160589,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838', 'KPWK']",obs,,271
2025-06-29,U,316118,323242,639360,8946,1751173200,33.2,23.9,28.4,35.2,23.9,30.0,20.1,61.6,1.222,100.0,8.33,['rain'],0.0,0.0,94.7,24.6,168.1,1013.0,55.1,16.0,95.8,8.1,7.0,30.0,05:18:29,1751192309,20:29:45,1751246985,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838', 'KPWK']",obs,,272
2025-06-30,W,534839,376363,911202,8947,1751259600,32.7,23.7,28.1,33.7,23.7,28.8,19.4,61.4,0.0,0.0,0.0,,0.0,0.0,34.6,23.9,287.6,1010.1,82.2,16.0,85.4,7.5,6.0,30.0,05:18:58,1751278738,20:29:38,1751333378,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838', 'KPWK']",obs,,273
2025-07-01,W,602025,451361,1053386,8948,1751346000,31.0,22.0,26.6,30.3,22.0,26.6,15.9,53.1,0.0,0.0,0.0,,0.0,0.0,33.5,19.9,337.3,1012.5,30.8,16.0,122.9,10.6,7.0,10.0,05:19:28,1751365168,20:29:30,1751419770,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,274
2025-07-02,W,578603,438612,1017215,8949,1751432400,32.3,21.6,27.7,31.3,21.6,27.4,15.2,48.4,0.0,0.0,0.0,,0.0,0.0,42.5,22.0,268.8,1013.7,57.1,16.0,112.9,9.8,5.0,10.0,05:20:00,1751451600,20:29:19,1751506159,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,275
2025-07-03,W,553468,425260,978728,8950,1751518800,32.7,22.7,28.4,33.4,22.7,28.7,17.2,51.9,0.0,0.0,0.0,,0.0,0.0,22.0,18.9,265.0,1014.4,30.7,16.0,91.4,8.0,6.0,30.0,05:20:33,1751538033,20:29:06,1751592546,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,276
2025-07-04,U,316641,277046,593687,8951,1751605200,33.2,24.2,28.1,35.2,24.2,28.9,19.1,58.8,2.255,100.0,12.5,['rain'],0.0,0.0,29.5,22.3,204.8,1016.7,76.0,15.8,46.6,3.9,5.0,30.0,05:21:08,1751624468,20:28:52,1751678932,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,277
2025-07-05,A,371741,332533,704274,8952,1751691600,34.2,24.9,30.0,34.9,24.9,30.8,18.1,50.3,0.0,0.0,0.0,,0.0,0.0,49.3,32.0,213.0,1014.1,40.6,15.7,109.8,9.4,6.0,10.0,05:21:45,1751710905,20:28:35,1751765315,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,278
2025-07-06,U,294228,264632,558860,8953,1751778000,29.5,21.3,25.8,32.3,21.3,26.8,20.0,71.0,13.266,100.0,16.67,['rain'],0.0,0.0,41.0,24.8,264.5,1010.5,89.7,15.8,44.2,3.6,2.0,30.0,05:22:23,1751797343,20:28:16,1751851696,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838', 'KPWK']",obs,,279
2025-07-07,W,539247,392503,931750,8954,1751864400,27.7,19.2,22.9,27.4,19.2,22.9,15.2,63.6,0.0,0.0,0.0,,0.0,0.0,35.6,22.8,27.5,1015.9,67.6,16.0,112.6,9.5,6.0,10.0,05:23:02,1751883782,20:27:55,1751938075,0.4,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,280
2025-07-08,W,564820,436204,1001024,8955,1751950800,28.6,21.1,24.7,29.6,21.1,24.9,17.4,64.7,1.529,100.0,33.33,['rain'],0.0,0.0,41.6,19.0,226.0,1016.7,78.0,15.6,77.3,6.6,6.0,10.0,05:23:42,1751970222,20:27:31,1752024451,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,281
2025-07-09,W,577539,439416,1016955,8956,1752037200,28.1,21.5,23.5,29.6,21.5,23.6,19.4,78.3,0.054,100.0,4.17,['rain'],0.0,0.0,32.0,19.9,25.2,1015.2,81.5,14.4,106.1,9.2,8.0,30.0,05:24:24,1752056664,20:27:06,1752110826,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,282
2025-07-10,W,583325,447221,1030546,8957,1752123600,28.4,20.7,24.2,28.8,20.7,24.4,17.2,66.3,5.833,100.0,16.67,['rain'],0.0,0.0,55.4,21.2,61.9,1013.8,84.2,15.4,107.3,9.2,7.0,10.0,05:25:07,1752143107,20:26:39,1752197199,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,283
2025-07-11,W,526443,400995,927438,8958,1752210000,32.7,22.0,26.7,35.6,22.0,27.9,21.1,73.5,28.501,100.0,33.33,['rain'],0.0,0.0,49.6,24.6,204.1,1010.9,90.9,14.2,79.7,6.9,7.0,60.0,05:25:52,1752229552,20:26:09,1752283569,0.53,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838', 'KPWK']",obs,,284
2025-07-12,A,422226,330530,752756,8959,1752296400,28.4,21.9,25.3,30.2,21.9,25.8,19.9,72.5,0.811,100.0,12.5,['rain'],0.0,0.0,31.7,23.1,247.4,1010.7,82.7,16.0,57.4,4.9,3.0,30.0,05:26:37,1752315997,20:25:38,1752369938,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', 'KPWK', '74466504838']",obs,,285
2025-07-13,U,334662,261931,596593,8960,1752382800,27.7,20.8,24.8,27.7,20.8,24.8,15.9,59.4,0.0,0.0,0.0,,0.0,0.0,29.5,16.9,274.8,1015.0,67.8,16.0,88.4,7.8,4.0,10.0,05:27:24,1752402444,20:25:04,1752456304,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,286
